Date,^GSPC,^FTSE,^GDAXI
2018-06-13,6.045675265997683,2.5128682904430137,6.230584345885487
2018-06-14,6.060617453361832,2.5331245485126472,6.335237758983165
2018-06-15,6.054453182892235,2.4901001480675444,6.288570991619835
2018-06-18,6.041580641893482,2.4892520227788135,6.203290043208309
2018-06-19,6.0172729324873595,2.480314454595314,6.127820411276642
2018-06-20,6.027575432149021,2.487979914481895,6.136129302068278
2018-06-21,5.989327388860867,2.464820439930949,6.047556516789124
2018-06-22,6.000479124197128,2.5058877016816057,6.080331864735431
2018-06-25,5.918124534535629,2.44961996421628,5.9307902390947875
2018-06-26,5.931171495885834,2.458785928956407,5.913394575785411
2018-06-27,5.880137590005289,2.4861207282855835,5.968626538416879
2018-06-28,5.91646913650493,2.4841309387584256,5.8857911028833545
2018-06-29,5.9209562063998975,2.4910787174147675,5.94803108128392
2018-07-02,5.939121447880354,2.4620478267804837,5.915245821009792
2018-07-03,5.909738531662478,2.4768568110473215,5.96888237087777
2018-07-05,5.960685227367297,2.4800862173110416,6.024539619574298
2018-07-06,6.01123947728135,2.484815969155953,6.03994856917908
2018-07-09,6.064276558356769,2.507747047150271,6.063013611986175
2018-07-10,6.085339411102653,2.509051806279902,6.094894962366196
2018-07-11,6.042168778810267,2.4764328280391337,6.001745041712019
2018-07-12,6.095031971303598,2.495775818426967,6.038401774023471
2018-07-13,6.101609958338529,2.49923346197496,6.061486641486208
2018-07-16,6.095336675149274,2.479205441189599,6.071293237809961
2018-07-17,6.119557706149036,2.4876210738667752,6.119879220645585
2018-07-18,6.132779087850692,2.5039305629871595,6.1703405215017275
2018-07-19,6.108536254306999,2.5064422880206405,6.131841984278104
2018-07-20,6.102742627084237,2.5047460374431787,6.071486764210266
2018-07-23,6.113959770052292,2.497243672447802,6.065275982807304
2018-07-24,6.143190068462647,2.514629683413544,6.133340161825832
2018-07-25,6.199102958259561,2.498059146903821,6.080143530506841
2018-07-26,6.180305443005093,2.4996576042555025,6.191264501499593
2018-07-27,6.139748988907026,2.5120853075473515,6.215997175458587
2018-07-30,6.104419827658867,2.5119548634888593,6.185933085178993
2018-07-31,6.134238262986007,2.5275793222117167,6.189461401867483
2018-08-01,6.12785649884646,2.4962977539332907,6.156376411680687
2018-08-02,6.158045045651071,2.4711811406878987,6.064193178996816
2018-08-03,6.1866441338261415,2.49832019429316,6.097751600840943
2018-08-06,6.208533887933329,2.4998531907070634,6.089269008304643
2018-08-07,6.226067919178502,2.5176958355137056,6.113426767250046
2018-08-08,6.224434323691734,2.5366801445587748,6.106345589061322
2018-08-09,6.215460715671163,2.5252959937348627,6.126921693554249
2018-08-10,6.1712446248087955,2.50089706171971,6.005234653120448
2018-08-13,6.146522667067975,2.4929054120507215,5.973522756344598
2018-08-14,6.185794366382179,2.482826179628795,5.973585534420795
2018-08-15,6.1387689379688375,2.4457383376600994,5.878917611563249
2018-08-16,6.187384356781083,2.464820439930949,5.91476247702464
2018-08-17,6.207945751016544,2.4655381211611878,5.901895803498014
2018-08-20,6.223018753644282,2.4762044314825062,5.960259589705151
2018-08-21,6.235891294643035,2.4678541004707535,5.985968863962269
2018-08-22,6.23340846348167,2.4706267136212188,5.986553691303679
